user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,total_tech_usage,usage_category
4371,32,Male,8.3,3.4,3.4,0.6,1.4,4.5,4.0,0.6,1.0,6.7,3.0,1.0,10,0.0,Rural,46.0,False,False,164.3,15.0,11.0,8.8,6.8,Passive Usage
4372,51,Female,3.3,2.7,0.8,1.1,0.0,2.5,3.1,2.3,2.0,8.2,4.0,9.0,3,3.0,Suburban,69.0,True,False,120.0,9.0,3.0,31.6,3.5,Active/High-Intensity Usage
4373,33,Male,4.1,2.4,1.1,0.8,0.4,3.6,3.7,1.6,1.6,6.9,4.0,5.3,6,3.7,Suburban,75.0,True,False,130.4,7.0,5.0,25.0,3.5,Active/High-Intensity Usage
4374,61,Female,2.8,0.3,1.5,0.0,1.6,2.6,3.0,1.6,1.5,8.1,4.0,6.7,4,6.9,Rural,71.0,True,True,88.1,7.0,10.0,20.8,1.8,Active/High-Intensity Usage
4375,42,Male,4.4,1.4,2.3,0.4,1.7,3.3,3.7,1.0,1.5,7.6,4.0,6.1,5,1.9,Suburban,66.0,False,False,213.1,8.0,3.0,15.1,3.6999999999999997,Active/High-Intensity Usage
4376,54,Female,5.5,3.6,0.0,0.6,2.3,3.7,3.8,1.6,1.1,7.9,4.0,4.2,6,1.0,Suburban,66.0,False,False,69.5,6.0,13.0,15.5,3.6,Passive Usage
4377,34,Male,3.7,2.4,0.0,0.4,1.6,1.1,1.4,2.5,2.5,7.4,5.0,8.2,1,6.2,Urban,88.0,True,False,142.2,1.0,3.0,20.9,2.4,Active/High-Intensity Usage
4378,63,Male,4.6,2.5,1.7,0.2,1.4,4.0,3.7,2.1,1.2,8.2,5.0,3.7,7,1.3,Suburban,59.0,False,False,109.1,11.0,6.0,19.2,4.2,Passive Usage
4379,47,Female,6.2,2.2,2.8,0.0,2.0,3.1,3.6,2.1,1.6,7.0,3.0,3.2,5,3.3,Urban,67.0,False,True,215.0,10.0,11.0,15.1,5.0,Balanced
4380,26,Female,4.4,1.4,1.2,0.1,1.6,3.6,3.8,1.0,1.0,6.7,4.0,5.4,6,2.8,Rural,70.0,False,True,196.9,9.0,6.0,25.1,2.5999999999999996,Active/High-Intensity Usage
4381,72,Female,3.1,2.3,0.8,0.8,0.4,2.3,3.1,2.1,1.9,6.9,4.0,6.1,3,6.9,Urban,80.0,True,True,192.6,3.0,1.0,17.2,3.0999999999999996,Active/High-Intensity Usage
4382,65,Female,2.0,0.6,1.3,1.1,0.6,0.9,1.1,2.5,2.4,7.2,4.0,7.7,1,4.3,Suburban,82.0,False,True,133.6,1.0,0.0,15.2,1.9,Active/High-Intensity Usage
4383,29,Female,7.3,0.6,3.3,0.6,3.1,4.5,4.1,0.9,1.5,7.4,4.0,1.0,10,0.0,Suburban,58.0,False,False,161.1,18.0,17.0,13.7,3.9,Active/High-Intensity Usage
4384,55,Female,6.3,1.3,0.8,1.2,4.0,4.5,3.9,1.1,1.6,6.9,4.0,1.7,9,0.0,Rural,63.0,False,False,82.1,16.0,12.0,10.4,2.1,Passive Usage
4385,53,Male,6.3,2.2,2.1,0.6,2.1,3.6,3.5,1.8,1.1,7.2,4.0,5.3,6,2.7,Suburban,65.0,False,True,172.5,13.0,10.0,13.0,4.300000000000001,Passive Usage
4386,16,Female,2.3,0.6,0.2,0.1,0.4,2.8,3.3,1.5,2.0,7.8,5.0,7.5,4,2.9,Urban,77.0,False,False,136.0,5.0,4.0,24.8,0.8,Active/High-Intensity Usage
4387,43,Male,4.9,2.1,0.3,0.3,3.3,2.2,2.9,2.5,1.8,7.0,3.0,7.0,3,4.7,Suburban,76.0,True,False,110.7,4.0,4.0,32.9,2.4,Balanced
4388,55,Female,4.0,1.1,2.4,0.9,1.0,1.7,2.4,2.4,2.3,7.6,4.0,6.3,2,7.9,Suburban,86.0,True,True,65.1,2.0,4.0,23.1,3.5,Active/High-Intensity Usage
4389,24,Female,7.3,1.2,3.3,0.4,1.8,4.5,4.0,1.1,1.4,7.6,3.0,1.0,10,2.6,Urban,52.0,True,False,190.9,18.0,14.0,6.6,4.5,Passive Usage
4390,16,Female,8.3,3.2,2.5,0.2,1.4,4.5,4.2,0.8,0.9,7.0,4.0,1.4,9,0.0,Suburban,55.0,False,False,204.3,14.0,14.0,14.4,5.7,Passive Usage
4391,65,Female,2.5,2.0,0.0,0.0,1.6,1.1,1.1,2.5,2.6,8.1,5.0,10.0,1,5.1,Urban,79.0,True,True,120.4,0.0,0.0,28.6,2.0,Active/High-Intensity Usage
4392,25,Female,3.4,1.2,1.0,0.1,1.0,4.5,4.0,1.8,0.7,7.4,5.0,2.9,8,3.4,Urban,59.0,False,True,126.2,14.0,16.0,15.4,2.2,Passive Usage
4393,27,Female,7.4,2.2,1.8,0.4,2.7,4.5,3.8,0.9,0.9,7.2,3.0,1.0,10,0.0,Urban,43.0,False,False,156.3,12.0,6.0,10.5,4.0,Passive Usage
4394,24,Male,4.5,0.7,1.6,0.3,1.2,4.5,3.9,0.4,1.3,7.5,4.0,1.0,10,0.0,Suburban,47.0,False,False,145.3,18.0,17.0,7.7,2.3,Active/High-Intensity Usage
4395,28,Female,4.0,2.3,0.0,0.0,2.0,3.1,3.5,1.6,1.7,8.0,3.0,6.0,5,3.1,Urban,68.0,False,False,92.1,0.0,7.0,27.9,2.3,Active/High-Intensity Usage
4396,32,Male,5.4,3.0,0.1,1.5,2.0,4.5,3.8,0.5,0.8,7.5,4.0,1.0,8,0.2,Suburban,57.0,False,True,79.9,17.0,10.0,16.2,3.1,Passive Usage
4397,65,Female,4.4,2.6,0.6,1.0,1.3,2.0,3.1,1.4,1.6,7.1,4.0,8.6,3,4.6,Rural,72.0,False,True,195.3,5.0,4.0,25.5,3.2,Active/High-Intensity Usage
4398,68,Male,6.3,3.9,1.4,1.9,0.0,2.3,3.1,2.0,2.3,7.4,3.0,7.9,3,4.1,Suburban,70.0,False,True,114.6,7.0,7.0,20.1,5.3,Active/High-Intensity Usage
4399,23,Male,1.4,0.3,0.0,0.0,0.6,2.7,3.2,1.2,1.0,7.4,5.0,5.4,4,3.7,Suburban,71.0,True,False,172.6,3.0,6.0,20.0,0.3,Active/High-Intensity Usage
4400,71,Male,5.8,2.1,2.2,0.8,2.1,3.3,3.3,1.5,1.8,7.5,4.0,4.9,5,3.5,Suburban,61.0,True,False,98.6,8.0,3.0,21.1,4.300000000000001,Active/High-Intensity Usage
4401,53,Male,3.6,0.8,1.4,0.3,1.7,3.2,3.8,0.9,2.1,7.5,4.0,3.5,5,0.0,Suburban,59.0,False,False,181.9,6.0,6.0,18.7,2.2,Active/High-Intensity Usage
4402,42,Female,1.9,1.8,0.4,0.6,0.6,0.8,1.4,3.4,3.1,7.8,5.0,8.9,1,4.1,Rural,83.0,False,False,72.4,1.0,0.0,31.5,2.2,Active/High-Intensity Usage
4403,17,Male,7.5,2.0,1.7,1.7,1.4,4.5,4.3,1.0,1.3,7.0,4.0,1.0,9,0.5,Urban,51.0,True,False,148.4,14.0,17.0,16.6,3.7,Active/High-Intensity Usage
4404,34,Female,4.6,4.1,0.0,0.0,1.6,3.1,3.5,2.0,1.5,7.1,4.0,5.1,5,2.7,Urban,64.0,False,True,59.4,7.0,10.0,26.3,4.1,Passive Usage
4405,20,Male,6.0,1.9,1.4,0.3,2.0,4.5,4.0,0.9,1.0,6.9,3.0,1.0,10,1.3,Suburban,55.0,True,True,134.6,15.0,13.0,7.4,3.3,Passive Usage
4406,41,Female,3.8,1.9,0.0,0.2,3.2,1.7,2.3,2.5,2.2,8.1,4.0,8.3,2,2.3,Suburban,81.0,False,True,0.0,1.0,3.0,22.9,1.9,Active/High-Intensity Usage
4407,67,Female,2.2,2.9,0.0,0.3,0.0,0.8,1.5,2.5,2.6,8.7,4.0,10.0,1,6.9,Urban,87.0,True,True,34.4,3.0,4.0,41.0,2.9,Active/High-Intensity Usage
4408,16,Female,6.9,2.0,1.0,0.0,2.6,4.5,4.1,1.2,0.6,7.2,4.0,1.0,10,2.4,Urban,62.0,False,True,104.9,10.0,17.0,7.9,3.0,Passive Usage
4409,43,Female,6.3,3.6,0.7,1.4,1.6,4.1,3.8,1.9,0.3,7.2,4.0,1.9,7,1.9,Rural,45.0,True,True,191.9,13.0,8.0,10.9,4.3,Passive Usage
4410,52,Male,5.0,2.6,1.9,1.4,0.4,1.8,2.4,2.5,2.1,6.7,4.0,9.5,2,5.7,Urban,75.0,False,False,182.8,1.0,1.0,24.3,4.5,Active/High-Intensity Usage
4411,17,Female,7.9,2.7,1.5,0.9,1.6,4.5,3.9,0.9,1.0,6.1,3.0,1.1,10,0.0,Rural,36.0,False,True,195.0,14.0,13.0,14.1,4.2,Passive Usage
4412,30,Male,6.7,0.3,3.8,0.0,2.8,4.5,3.5,1.8,0.7,6.4,3.0,1.0,9,0.2,Urban,52.0,False,False,80.7,12.0,7.0,13.6,4.1,Passive Usage
4413,44,Female,7.7,3.8,1.2,0.8,3.1,4.5,3.9,0.8,1.0,7.2,4.0,1.0,10,0.0,Urban,48.0,False,True,63.2,10.0,20.0,11.9,5.0,Passive Usage
4414,54,Female,2.0,1.4,0.0,1.1,0.4,1.5,2.1,2.5,2.5,6.9,5.0,10.0,2,2.4,Urban,82.0,False,False,249.3,2.0,1.0,19.6,1.4,Active/High-Intensity Usage
4415,16,Male,4.6,2.0,0.0,0.8,0.6,3.8,3.6,1.2,1.7,7.7,4.0,4.1,7,2.6,Rural,55.0,True,True,165.9,13.0,9.0,10.4,2.0,Active/High-Intensity Usage
4416,31,Female,1.6,1.4,0.2,0.6,0.1,1.2,1.4,2.7,2.6,7.3,5.0,8.6,1,7.5,Suburban,91.0,True,False,173.7,2.0,6.0,41.8,1.5999999999999999,Active/High-Intensity Usage
4417,55,Female,8.1,1.1,5.0,1.4,1.6,3.8,3.6,1.5,1.2,7.1,2.0,4.0,6,6.0,Urban,66.0,False,False,178.0,10.0,9.0,14.2,6.1,Passive Usage
4418,26,Male,4.3,0.9,1.5,0.2,1.7,4.5,3.9,2.0,0.6,7.2,5.0,1.0,8,10.0,Rural,70.0,True,True,100.1,19.0,8.0,17.0,2.4,Passive Usage
4419,49,Male,6.4,2.1,2.7,0.5,2.4,2.8,3.3,1.9,1.7,6.6,4.0,7.0,4,4.8,Rural,72.0,True,True,204.2,4.0,0.0,26.0,4.800000000000001,Active/High-Intensity Usage
4420,57,Male,4.6,0.2,2.6,1.0,1.8,4.2,3.7,1.8,1.3,6.7,4.0,2.2,8,0.0,Rural,52.0,False,False,133.2,14.0,6.0,8.8,2.8000000000000003,Passive Usage
4421,15,Female,6.1,1.8,0.1,0.8,2.3,4.5,4.0,1.3,1.4,6.3,4.0,1.0,10,1.6,Urban,40.0,False,False,217.1,14.0,9.0,10.9,1.9000000000000001,Passive Usage
4422,69,Female,2.9,3.0,0.0,0.9,0.0,2.6,3.3,1.7,2.0,7.1,4.0,6.1,3,3.0,Rural,73.0,False,True,70.5,5.0,1.0,14.6,3.0,Active/High-Intensity Usage
4423,59,Male,7.7,2.6,2.2,0.9,3.2,4.5,3.7,1.5,1.0,8.2,3.0,1.0,9,0.0,Suburban,52.0,False,False,230.8,16.0,8.0,10.8,4.800000000000001,Passive Usage
4424,29,Male,6.3,2.4,0.0,0.9,2.7,3.8,4.2,1.0,0.8,7.8,4.0,3.8,7,2.5,Suburban,74.0,False,False,85.2,8.0,8.0,16.4,2.4,Active/High-Intensity Usage
4425,40,Female,4.0,1.2,2.6,0.4,0.9,2.3,2.9,1.4,2.1,7.6,4.0,7.0,3,4.5,Urban,83.0,False,True,187.8,4.0,3.0,30.8,3.8,Active/High-Intensity Usage
4426,51,Female,1.9,0.6,1.4,0.2,0.6,1.3,1.8,2.4,3.1,7.6,4.0,8.3,1,3.4,Urban,78.0,False,True,198.1,4.0,0.0,16.9,2.0,Active/High-Intensity Usage
4427,35,Male,7.1,2.9,2.2,0.7,2.1,4.5,3.9,1.1,1.4,6.8,4.0,1.0,9,0.0,Urban,55.0,False,True,42.2,10.0,10.0,17.2,5.1,Passive Usage
4428,63,Male,3.3,1.6,1.8,1.5,0.0,1.5,2.3,1.8,2.6,7.6,4.0,8.5,2,3.4,Urban,84.0,True,False,76.0,0.0,0.0,15.1,3.4000000000000004,Active/High-Intensity Usage
4429,45,Female,4.3,1.9,1.9,0.6,0.7,4.5,3.4,1.3,1.2,7.2,3.0,1.3,8,2.0,Urban,62.0,True,False,102.5,13.0,13.0,11.8,3.8,Passive Usage
4430,39,Male,3.8,1.8,1.6,1.0,0.4,3.7,4.1,1.3,1.3,7.2,4.0,5.3,6,0.0,Urban,60.0,False,True,96.6,6.0,5.0,17.5,3.4000000000000004,Active/High-Intensity Usage
4431,37,Male,5.3,2.6,1.8,0.7,1.3,4.0,3.8,1.3,0.6,7.6,4.0,2.0,7,1.6,Urban,57.0,False,False,160.5,16.0,5.0,13.6,4.4,Passive Usage
4432,38,Female,7.1,3.7,1.6,1.8,1.0,3.4,3.5,1.9,1.9,6.6,3.0,4.3,5,1.6,Urban,66.0,False,False,179.3,7.0,9.0,11.8,5.300000000000001,Active/High-Intensity Usage
4433,71,Female,3.5,3.3,0.0,0.5,0.6,3.0,3.6,2.0,2.0,6.3,5.0,5.7,4,1.4,Suburban,67.0,False,False,191.7,9.0,6.0,22.1,3.3,Active/High-Intensity Usage
4434,52,Male,1.2,0.2,1.1,1.0,0.5,0.5,1.7,2.5,2.2,7.6,5.0,9.5,1,7.4,Urban,87.0,True,False,70.1,3.0,6.0,21.0,1.3,Active/High-Intensity Usage
4435,42,Male,5.6,1.7,3.9,0.2,0.8,4.5,4.1,1.5,1.0,8.0,4.0,1.9,9,0.0,Urban,50.0,True,False,114.2,13.0,7.0,14.0,5.6,Passive Usage
4436,35,Male,1.9,0.8,1.8,0.0,0.2,1.4,2.1,2.6,2.1,6.9,4.0,7.0,2,5.6,Urban,78.0,True,False,101.4,2.0,2.0,37.4,2.6,Active/High-Intensity Usage
4437,68,Male,7.6,2.8,2.8,0.6,1.9,4.3,3.8,0.9,1.8,6.5,3.0,2.1,8,0.5,Suburban,58.0,True,False,92.5,5.0,10.0,15.9,5.6,Active/High-Intensity Usage
4438,57,Female,4.9,2.0,0.4,1.3,2.5,3.9,3.4,2.0,0.7,7.1,4.0,4.6,6,2.3,Rural,61.0,True,False,206.9,13.0,10.0,11.4,2.4,Passive Usage
4439,32,Male,5.2,2.5,0.4,1.0,1.8,0.8,1.4,2.8,2.8,6.5,3.0,9.2,1,4.2,Suburban,84.0,False,False,205.4,3.0,0.0,25.8,2.9,Active/High-Intensity Usage
4440,50,Female,3.5,1.6,0.2,0.0,2.8,2.1,3.0,1.9,2.3,8.3,3.0,7.5,3,4.6,Suburban,70.0,False,True,92.0,8.0,4.0,15.1,1.8,Active/High-Intensity Usage
4441,49,Female,1.8,1.1,0.0,1.0,0.6,1.0,1.2,3.4,2.2,7.8,5.0,9.6,1,7.2,Urban,90.0,False,True,213.5,0.0,5.0,26.7,1.1,Passive Usage
4442,59,Male,1.1,1.2,0.0,0.0,0.7,1.0,1.4,2.3,3.1,7.0,4.0,8.2,1,4.3,Suburban,72.0,True,True,225.2,3.0,2.0,40.5,1.2,Active/High-Intensity Usage
4443,69,Male,4.1,0.6,1.8,1.1,1.8,4.1,4.0,1.3,0.7,7.4,4.0,2.0,7,0.1,Rural,56.0,False,False,100.8,15.0,8.0,12.8,2.4,Passive Usage
4444,23,Female,5.9,0.9,1.1,0.9,2.0,4.4,3.7,1.9,0.7,7.2,4.0,1.0,8,2.6,Suburban,59.0,False,False,164.8,11.0,16.0,8.0,2.0,Passive Usage
4445,67,Female,4.4,0.7,2.5,0.5,1.4,2.2,3.0,1.8,2.4,7.3,4.0,6.4,3,6.6,Urban,85.0,True,True,171.2,7.0,2.0,23.0,3.2,Active/High-Intensity Usage
4446,52,Female,3.9,1.1,1.2,1.0,1.4,2.5,3.0,1.9,1.7,7.4,4.0,6.8,4,0.7,Urban,63.0,False,False,168.3,7.0,7.0,30.3,2.3,Active/High-Intensity Usage
4447,72,Male,1.0,1.0,0.0,0.4,0.3,1.2,1.3,1.7,2.3,7.8,5.0,9.4,1,6.3,Urban,85.0,False,False,92.1,0.0,3.0,17.8,1.0,Active/High-Intensity Usage
4448,44,Female,4.0,2.4,2.0,0.7,0.0,3.3,3.6,1.6,1.0,7.6,4.0,3.9,5,4.3,Rural,71.0,False,True,219.3,7.0,4.0,24.8,4.4,Passive Usage
4449,74,Female,3.4,2.3,0.0,0.0,2.0,2.6,3.1,1.7,1.3,7.8,5.0,4.4,4,1.6,Suburban,76.0,False,False,132.1,7.0,4.0,20.1,2.3,Active/High-Intensity Usage
4450,58,Female,5.8,2.4,1.7,0.4,2.4,3.7,3.3,1.8,1.1,6.5,5.0,4.1,5,2.2,Rural,69.0,False,True,164.4,6.0,9.0,19.0,4.1,Passive Usage
4451,48,Male,4.9,3.1,0.7,1.2,1.0,2.8,3.4,1.2,1.5,7.4,3.0,6.1,4,5.1,Rural,70.0,False,True,157.8,6.0,4.0,27.8,3.8,Active/High-Intensity Usage
4452,46,Female,4.0,1.9,1.8,0.0,0.8,1.8,2.2,2.7,3.0,7.6,5.0,6.9,2,4.9,Suburban,79.0,True,True,153.7,1.0,0.0,38.3,3.7,Active/High-Intensity Usage
4453,17,Female,4.1,1.3,0.0,1.1,0.7,4.0,4.0,1.6,1.8,7.2,4.0,4.8,7,2.3,Urban,54.0,True,True,197.0,7.0,13.0,12.6,1.3,Active/High-Intensity Usage
4454,17,Male,8.5,4.0,2.4,0.0,1.0,4.5,3.7,1.8,0.9,7.8,3.0,2.7,8,0.0,Urban,47.0,True,False,176.4,16.0,14.0,12.7,6.4,Passive Usage
4455,42,Female,6.2,2.8,1.5,0.0,2.4,1.6,2.5,2.4,2.0,7.2,4.0,7.6,2,4.8,Suburban,87.0,False,True,139.0,3.0,6.0,14.5,4.3,Active/High-Intensity Usage
4456,58,Male,3.1,2.1,1.1,0.4,0.5,1.7,2.4,2.4,3.1,7.9,4.0,9.4,2,3.9,Rural,73.0,True,True,167.8,0.0,6.0,22.1,3.2,Active/High-Intensity Usage
4457,29,Male,4.4,2.1,0.0,0.7,2.0,3.0,3.3,1.6,2.0,7.2,4.0,5.3,4,3.4,Urban,74.0,True,True,161.7,5.0,7.0,16.3,2.1,Active/High-Intensity Usage
4458,55,Male,5.7,2.3,3.5,0.3,0.9,4.0,3.9,1.6,1.3,7.1,5.0,3.1,7,0.0,Urban,52.0,False,True,134.2,10.0,2.0,20.0,5.8,Passive Usage
4459,37,Female,1.8,1.8,0.5,0.2,0.0,2.2,2.9,1.3,1.8,7.9,5.0,6.0,3,8.2,Urban,76.0,True,True,163.4,7.0,4.0,28.6,2.3,Active/High-Intensity Usage
4460,54,Male,5.2,2.1,1.8,1.3,1.1,3.6,3.4,1.4,1.4,6.7,3.0,4.8,5,3.4,Urban,69.0,True,True,223.6,3.0,5.0,16.6,3.9000000000000004,Passive Usage
4461,25,Male,6.7,2.4,0.5,1.3,3.0,4.5,3.7,0.5,0.8,7.5,4.0,1.0,10,2.7,Urban,51.0,False,False,168.5,15.0,11.0,11.3,2.9,Passive Usage
4462,62,Female,5.6,1.3,5.0,0.3,0.7,2.8,3.8,1.7,1.6,6.6,4.0,5.7,4,5.3,Urban,73.0,True,True,204.1,8.0,7.0,29.2,6.3,Active/High-Intensity Usage
4463,46,Male,2.4,0.5,1.7,0.4,1.2,2.5,3.4,2.8,2.8,8.2,4.0,5.8,3,8.6,Urban,76.0,True,True,198.4,2.0,8.0,32.3,2.2,Active/High-Intensity Usage
4464,72,Female,1.7,0.2,0.8,0.4,1.4,0.8,1.1,3.1,3.2,7.6,5.0,8.5,1,6.8,Suburban,91.0,True,False,174.3,1.0,2.0,36.2,1.0,Active/High-Intensity Usage
4465,73,Female,7.4,2.8,2.2,1.9,1.6,4.0,3.8,1.8,0.5,8.1,4.0,2.2,7,2.4,Urban,60.0,True,False,196.4,8.0,8.0,13.7,5.0,Passive Usage
4466,71,Female,5.5,0.6,2.3,0.6,2.9,1.7,2.7,1.8,2.6,7.8,3.0,7.9,2,7.1,Rural,83.0,True,True,164.9,5.0,1.0,25.5,2.9,Active/High-Intensity Usage
4467,68,Female,5.1,2.4,1.9,1.5,0.6,3.3,3.7,1.1,1.1,7.9,3.0,5.0,5,1.4,Rural,62.0,False,False,62.5,11.0,4.0,23.0,4.3,Active/High-Intensity Usage
4468,50,Female,3.6,1.0,1.1,1.0,1.4,3.6,4.1,1.3,0.8,7.6,4.0,4.0,6,1.5,Urban,66.0,False,True,69.8,9.0,9.0,15.8,2.1,Passive Usage
4469,74,Male,4.9,1.0,2.0,0.5,2.2,2.9,3.8,2.0,1.6,7.9,3.0,5.0,4,4.5,Rural,74.0,False,False,149.1,8.0,5.0,25.6,3.0,Active/High-Intensity Usage
4470,47,Female,2.6,1.4,1.3,0.2,0.7,2.0,3.0,2.3,1.6,8.1,5.0,7.9,3,8.8,Rural,90.0,True,False,78.7,2.0,2.0,30.7,2.7,Active/High-Intensity Usage
4471,38,Male,5.2,2.2,1.5,1.1,1.5,3.6,3.9,2.1,1.6,6.4,4.0,5.0,6,1.9,Urban,59.0,True,True,139.2,6.0,7.0,10.7,3.7,Passive Usage
4472,53,Female,2.7,0.8,0.6,0.1,2.4,2.5,3.7,1.9,2.0,7.2,4.0,7.5,4,2.1,Suburban,68.0,False,False,72.6,6.0,5.0,19.8,1.4,Active/High-Intensity Usage
4473,48,Male,2.0,1.4,0.0,0.4,0.9,1.4,2.3,2.8,2.1,7.3,4.0,7.3,2,3.3,Urban,74.0,True,False,93.3,5.0,4.0,29.1,1.4,Active/High-Intensity Usage
4474,70,Female,5.0,2.0,2.1,1.0,1.2,3.8,4.2,1.8,2.0,7.0,3.0,3.6,7,0.0,Rural,56.0,False,False,199.0,11.0,13.0,14.6,4.1,Active/High-Intensity Usage
4475,42,Female,3.2,0.9,2.2,0.5,0.2,3.2,3.7,1.6,1.9,7.5,4.0,3.5,5,6.8,Rural,73.0,False,True,257.0,7.0,9.0,22.0,3.1,Active/High-Intensity Usage
4476,51,Female,7.9,3.3,2.9,0.4,2.3,4.0,4.4,1.0,0.8,7.2,3.0,2.9,7,0.9,Urban,59.0,True,False,259.9,10.0,12.0,16.9,6.199999999999999,Active/High-Intensity Usage
4477,21,Male,4.4,0.4,1.6,0.4,1.6,3.8,3.8,1.3,2.3,8.0,4.0,4.3,6,2.3,Rural,59.0,True,True,214.5,9.0,7.0,25.0,2.0,Active/High-Intensity Usage
4478,18,Male,5.3,1.8,1.3,0.2,1.0,4.5,4.1,1.2,1.0,7.6,5.0,1.0,10,0.6,Suburban,48.0,False,False,147.5,20.0,18.0,10.3,3.1,Passive Usage
4479,51,Female,4.2,3.1,0.0,0.9,1.1,3.1,3.4,2.3,1.2,8.1,4.0,5.8,4,3.6,Suburban,72.0,False,False,81.6,6.0,3.0,29.8,3.1,Passive Usage
4480,70,Female,3.4,0.8,1.5,0.6,1.4,0.7,1.0,2.4,2.3,7.0,4.0,8.3,1,6.7,Urban,83.0,True,True,76.3,0.0,2.0,17.0,2.3,Active/High-Intensity Usage
4481,15,Male,6.7,1.9,1.9,0.0,1.7,4.5,4.2,1.2,1.2,6.9,4.0,1.0,10,0.0,Rural,48.0,False,True,120.5,11.0,8.0,11.0,3.8,Passive Usage
4482,15,Other,4.1,2.1,0.0,0.3,0.7,4.5,4.2,0.6,1.2,7.4,4.0,1.1,10,0.0,Suburban,49.0,False,False,178.4,14.0,9.0,9.4,2.1,Active/High-Intensity Usage
4483,61,Female,4.3,1.3,2.7,0.4,0.8,2.9,3.0,1.5,1.7,7.1,4.0,4.5,4,3.2,Urban,70.0,False,True,169.6,6.0,0.0,28.5,4.0,Active/High-Intensity Usage
4484,34,Male,3.6,1.9,0.7,0.4,1.1,1.7,2.1,1.6,2.2,7.0,5.0,6.6,2,8.5,Suburban,96.0,True,True,157.1,1.0,4.0,25.8,2.5999999999999996,Active/High-Intensity Usage
4485,33,Female,5.7,2.5,1.3,1.0,1.6,4.0,3.9,2.2,1.8,7.5,4.0,1.7,7,0.0,Urban,48.0,False,False,206.8,15.0,6.0,20.2,3.8,Passive Usage
4486,43,Female,6.2,1.6,2.2,0.2,3.0,2.8,3.3,1.8,1.6,6.9,3.0,7.3,4,3.4,Rural,63.0,True,False,170.3,4.0,4.0,17.2,3.8000000000000003,Active/High-Intensity Usage
4487,24,Male,6.8,2.7,1.5,2.2,0.6,4.5,4.1,0.6,1.0,7.6,3.0,1.0,10,0.1,Urban,47.0,False,False,155.5,19.0,11.0,11.3,4.2,Balanced
4488,74,Male,5.9,2.4,3.0,1.4,0.0,2.4,2.6,2.8,1.2,6.6,4.0,6.1,3,5.2,Suburban,79.0,True,True,183.6,3.0,1.0,12.8,5.4,Passive Usage
4489,32,Female,7.9,1.5,2.2,1.4,2.8,3.3,4.2,1.5,0.7,7.5,4.0,3.8,6,5.3,Urban,62.0,False,True,128.3,8.0,10.0,11.6,3.7,Active/High-Intensity Usage
4490,42,Female,3.4,3.0,1.3,0.0,0.5,2.9,3.3,2.2,2.3,7.7,4.0,6.1,4,1.8,Urban,66.0,True,False,116.8,7.0,4.0,27.6,4.3,Active/High-Intensity Usage
4491,49,Male,3.7,1.3,0.0,0.0,2.9,2.5,3.4,1.1,1.5,7.6,4.0,4.0,4,4.3,Suburban,73.0,True,True,199.0,8.0,2.0,11.4,1.3,Active/High-Intensity Usage
4492,57,Female,7.6,2.8,2.6,0.4,2.6,4.3,3.9,2.1,1.6,7.2,4.0,1.7,7,2.4,Urban,65.0,False,True,170.2,8.0,10.0,8.1,5.4,Passive Usage
4493,61,Female,2.8,1.3,0.2,0.8,1.9,3.4,4.0,1.8,1.2,7.6,5.0,4.3,5,0.0,Suburban,66.0,True,False,309.5,9.0,3.0,28.8,1.5,Balanced
4494,45,Female,6.2,1.7,2.4,0.5,2.6,4.0,3.6,1.6,0.8,7.2,4.0,3.1,7,4.3,Suburban,62.0,True,True,193.9,10.0,9.0,10.0,4.1,Passive Usage
4495,41,Male,3.3,1.9,2.0,0.3,0.0,4.5,4.0,1.1,1.2,7.5,5.0,1.0,9,0.8,Urban,49.0,True,True,213.8,11.0,14.0,8.9,3.9,Passive Usage
4496,25,Female,4.1,2.3,1.3,0.0,0.0,4.2,3.6,1.3,1.2,7.6,4.0,3.1,7,0.0,Suburban,49.0,True,False,145.7,11.0,12.0,11.5,3.5999999999999996,Passive Usage
4497,63,Male,3.5,0.2,2.5,0.2,1.7,4.2,4.1,2.0,0.5,7.8,4.0,2.5,8,0.0,Urban,42.0,True,False,105.3,12.0,11.0,14.0,2.7,Passive Usage
4498,63,Male,5.2,2.4,2.1,0.5,1.0,4.3,3.8,1.4,0.9,7.1,4.0,1.0,7,1.4,Urban,55.0,False,False,97.6,15.0,7.0,23.6,4.5,Passive Usage
4499,52,Male,4.0,1.9,1.9,0.3,0.6,0.6,1.4,1.7,2.7,8.2,4.0,8.2,1,4.1,Urban,67.0,False,False,44.5,0.0,0.0,16.0,3.8,Active/High-Intensity Usage
4500,19,Female,5.8,2.3,0.0,0.3,2.2,4.5,3.9,1.3,1.2,7.1,4.0,1.0,10,0.0,Suburban,47.0,True,False,158.7,14.0,15.0,13.8,2.3,Passive Usage
